lon,lat,name,fix,mov,obs_ve,obs_vn,obs_ee,obs_en,pred_ve,pred_vn,cen,resid_e,resid_n
95.815,21.275,72566,1111,102,-1.4030563831329346,13.421573638916016,11.318691968917847,3.117281496524811,6.359,17.577,0.0,-7.763,-4.155
95.285,19.315,74640,1111,102,3.4012014865875244,17.638442993164062,11.049929857254028,4.1226527094841,2.479,18.592,0.0,0.922,-0.953
95.525,20.685,76890,1111,102,1.7063281536102295,18.14996337890625,16.133686304092407,2.5336256623268127,5.474,20.147,0.0,-3.768,-1.998
94.995,20.915,78822,1111,102,-2.8361456394195557,20.875255584716797,10.399136543273926,3.027220070362091,5.804,21.241,0.0,-8.64,-0.366
95.805,20.655,80583,1111,102,-1.0020126104354858,14.728204727172852,12.431777715682983,2.279220372438431,5.27,18.444,0.0,-6.272,-3.716
94.235,21.615,81712,1111,102,-2.8501787185668945,24.579593658447266,19.233509302139282,5.0149840116500854,12.661,22.822,0.0,-15.511,1.758
95.365,22.855,85147,1111,102,-18.657556533813477,17.8598575592041,18.750126361846924,3.931519389152527,10.054,20.913,0.0,-28.712,-3.053
94.525,23.965,86740,1111,102,2.1355748176574707,21.55323600769043,13.491413593292236,3.213496208190918,12.108,21.425,0.0,-9.972,0.129
95.395,20.175,87474,1111,102,-2.803497314453125,18.8243350982666,10.329673290252686,2.7221354842185974,5.211,20.959,0.0,-8.015,-2.135
94.635,22.545,87618,1111,102,-3.2541167736053467,21.876264572143555,12.598768472671509,3.7555155158042908,16.438,22.958,0.0,-19.692,-1.082
95.395,21.065,91397,1111,102,5.072085380554199,18.425140380859375,11.189875602722168,2.9591789841651917,6.285,20.177,0.0,-1.213,-1.752
94.985,20.195,91804,1111,102,-0.28509125113487244,20.82292938232422,9.55515205860138,2.4507923424243927,4.238,23.291,0.0,-4.523,-2.468
94.315,23.245,91879,1111,102,-0.45207977294921875,22.110383987426758,17.998052835464478,2.536042034626007,13.957,28.399,0.0,-14.409,-6.289
94.475,23.655,93381,1111,102,-8.412992477416992,21.47352409362793,14.177651405334473,3.1474417448043823,10.667,23.27,0.0,-19.08,-1.796
94.915,22.885,97611,1111,102,0.37673622369766235,19.99048614501953,17.90756106376648,3.3069121837615967,12.513,23.053,0.0,-12.136,-3.063
94.265,21.135,97674,1111,102,2.71427059173584,24.89447021484375,18.025362491607666,4.68485414981842,10.302,23.23,0.0,-7.588,1.665
94.665,21.505,98864,1111,102,-0.6213164329528809,22.58799934387207,10.291022062301636,4.149340987205505,9.831,21.57,0.0,-10.453,1.018
